author,comment,likes,published_at
@Hariyanto-z8v,"Orang indonesia itu hebat, bila 1 susah yg lain pasti turun bersama sama. Sukses selalu bang, kalau bisa anak anak diberi buku buku bacaan anak bentuk dampak hiling traumatik.",0,2025-12-06T05:24:33Z
@AjengSepti-f1b,"truk bisa saling panjat gitu,,, g habis pikir,,,,,",0,2025-12-06T05:24:28Z
@retnayuli,"Aku nangis nonton ini 😭😭😭Ya Allah, tolonglah saudara2 kami di Sumatera yg mjd korban banjir, kuatkan, sabarkan. Hasbunallah wa nikmal waqil, hanya BERSANDAR mohon pertolongan-Mu lewat org2 yg baik. TAK BISA MENGHARAPKAN yg lain lagi, aplg pemerintah pusat.",0,2025-12-06T05:24:25Z
@agussutriatmaja1176,"Terima kasih semua yang terlibat dalam misi kemanusiaan yang dikomandoi bang fery
Salam dari kab.ketapang kalbar,
Keluarga dari istri saya juga terdampak banjir di kab bireun kec.pedada desa pulo",3,2025-12-06T05:23:50Z
@Nomaden5093,"Pejabat yg bilang cuma mencekam di sosial media wajib di hukum mati , manusia brengsek gak punya hati kok bisa jadi pejabat si,",0,2025-12-06T05:23:44Z
@IkballMarijuana,Semoga Aceh merdeka,0,2025-12-06T05:23:37Z
@qwingx,"Saran bang fer, mungkin bisa instal harmag di Sumatera
Buat yang gak tau harmag
Harmag itu sebuah mesin yang menciptakan air bersih dari embun/uap air
 
Cara kerja: Harmag menyerap kelembaban dari udara dan mengubahnya menjadi air yang aman dan sehat untuk dikonsumsi.",1,2025-12-06T05:23:35Z
@adiwahyudiii,Sehat sehat bang ferry,0,2025-12-06T05:23:26Z
@jakus915,merindingg.. respect 🫡,0,2025-12-06T05:23:10Z
@Cse-t3t,"Banjir ya !!!! Okokokokokokok
                 Gunakan setandar Duni untuk melindungi hutan",0,2025-12-06T05:22:54Z
@muhammadrizalhambalirizall9147,"buat para pedagan sembakoudan BBM di tempat terdampak bencan, sebaik nya jangan menari di atas penderitaan orang lain, ambil kesempatan dlm kesempitan orang lain tidak pake hati nurani ajimungpung, ,jangan kan bela bangsa ,mana kemanusiaan mu,salam kehormatan islam buat bang Feri yg memberi motipasi, Kemanusiaan, dan Repolusi ahlak ,para pejabat yg tidak punya Hati Nurani,semoga mereka melihat dan tergerak Hatinya, amiin  🤲",0,2025-12-06T05:22:48Z
@worldtraveller0725,Ada youtuber bernama win wan nur merendah rendah kan donasi dari Malaysia malah melarang donasi utk mangsa banjir bandang..https://youtu.be/mtmR8uUDE74?si=TWc4Xp3XioqvFlqB,0,2025-12-06T05:22:41Z
@Samsuri988,"Tetap jaga kesehatan bro,!!!",0,2025-12-06T05:22:27Z
@MiftahvlHuda,Do'a yang terbaik untuk abang. Semoga lekas pulih saudaraku di Sumatera. ❤❤❤,0,2025-12-06T05:22:19Z
@sihmanswantoro1008,Terima kasih Bang,0,2025-12-06T05:22:09Z
@blackstuffguy3772,kesel banget lah sama pemerintah kek tai lu pada,0,2025-12-06T05:22:04Z
@Cizzz00,8:31 eks ketua dpr pasaman. Ngetes malaikat😂,0,2025-12-06T05:22:01Z
@RadioDongeng,"Pejabat yg gua ogah sebutkan namanya, terkhusus buat Anda ini yaa, yaaa yg bilang cuma mencekam di sosial media, lu tengok baik² yaa!",0,2025-12-06T05:21:56Z
@charlestan582,Siapa Lagi kalo bukan kita rakyat senduri yg saling perhatikan .... Pemerintah tau urus politik doang .... Sy berjanji tak akan memlilih Di pemilu berikutnya ...,0,2025-12-06T05:21:54Z
@KP_Linda,Rakyat bersama aceh,0,2025-12-06T05:21:49Z
@Vladzir23,"Alamak mabuk aku kalau jalannya guncang gitu, sehat sehat bang ferry dan team",0,2025-12-06T05:21:39Z
@chairulfikri9437,Siap2 bung Feri...Kalimantan Jawa tunggu giliran...akibat manusia iblis yang serakah merusak alam...,0,2025-12-06T05:21:28Z
@ahmadi5945,Terima kasih bung ferry dan seluruh relawan.... semoga diberikan kesehatan dan keberkahan selalu bung... salam malakan ❤,0,2025-12-06T05:21:25Z
@chandra-pi7dp,Pemerintah tuli sama buta,0,2025-12-06T05:21:22Z
@ritawearhouse5695,ini pejabat sesungguhnya... Barokallah.. 🤲,0,2025-12-06T05:21:17Z
@sitiimut1236,Bang Fery panjang umur yg barokah,16,2025-12-06T05:21:16Z
@Meaningless26,"Mohon maaf ini kalau pikiranku negatif banget, ini pemerintah sengaja ga sih tidak memberi bantuan yang memadai biar mereka pada ""mati kelaparan"" dan tidak punya tempat tinggal lagi. Pada akhirnya mereka bisa membuka lahan sawit yg lebih besar karena otomatis tidak perlu menggusur desa atau tempat-tempat yg terkena dampak banjir tersebut karena udah hancur terkena banjir bandang tersebut.",0,2025-12-06T05:21:14Z
@AnanDowank-h2q,Gubenur Aceh terlalu lambat bekerja  mengapa tidak mengerahkan anak buah nya  utama TNI dan Basarnas,0,2025-12-06T05:20:57Z
@RasyadanSrgr,sehat selalu bang fer dkk,1,2025-12-06T05:20:32Z
@rialestari3120,Makasih bang Ferry sudah memberikan dokumentasi NYATA dari kampung halaman orgtua saya. Semoga Pemerintah tdk buta akan fakta di lapangan.,69,2025-12-06T05:20:30Z
@navatnasaphire9222,Rakyat bs melihat klw yg begini ini jauh dari pencitraan. Lebih dekat lsg kehati rakyat. Semangatmu ms Ferry Irwandi semoga jd contoh buat pemimpin yg hanya ribut dg koar koarnya dan pencitraannya sj.  Rakyat sdh cerdas jgn jd pemimpin yg bodoh yg hanya bs cuci tangan.,0,2025-12-06T05:20:24Z
@fandiakhmad3556,Udah bang jan nangis😢 bangetan lu pemerintah amjeng,0,2025-12-06T05:20:20Z
@niningnurhayatiningsih2341,MaasyaaAllooh....bung Fery dn kawan2 hebat  sangt menginspirasi kaum muda yg lain.    Ayo     semangt. Bantu korbn bncana Sumatra trimakasih bung Fery dkk ❤,0,2025-12-06T05:20:17Z
@alkyon2360,Cepat Pulih Sumatera 🙏,0,2025-12-06T05:20:14Z
@suciaditriyono,"belajar dr orang2 survival, salah satau cara menjernihkan air degan cara memasukan pasir ke tempat air atau dikasih arang, semoga semua saudara di aceh dan sumatra bersabar dan mendapat bantuan dr masyarakat",0,2025-12-06T05:20:03Z
@sofianggraini284,😢😢😢😢😢,0,2025-12-06T05:19:49Z
@muhammadzulkarnain657,"intinya pemerintah gak peduli, mereka peduli uang dan oligarki nya gak keusik",0,2025-12-06T05:19:44Z
@YasZyn_7,Bang... Lu nangis gw ikutan nangis juga 🥲🫡,0,2025-12-06T05:19:36Z
@Ibnuroblox732,semoga untuk relawan disana diberi kesehatan dan keselamatan.,0,2025-12-06T05:19:15Z
@woelsproject,Namanya juga bencana di area yg sulit bahkan terpencil. Klo terpaksa pun mereka juga pasti makan sesama manusia,0,2025-12-06T05:19:07Z
@ALRizky666,"Pas ngeliat truk dengan kondisi seperti itu, badan langsung merinding + mata berkaca². Semoga lekas membaik dan cepat beraktifitas normal kembali buat semua korban bencana ini, saya warga kota sekitaran medan berdoa untuk kalian semua.",0,2025-12-06T05:19:07Z
@uus_blacksweet8316,Nyawa selamat aja udah bersukur kata bapak itu😢,0,2025-12-06T05:18:52Z
@handayaniani3255,orang² baik smoga sehat selalu.....lebih tanggap orang² yg kompeten...beda jauh dengan pemerintah,0,2025-12-06T05:18:51Z
@anastasiamarcelina,😢😢😢,0,2025-12-06T05:18:49Z
@Koko_JMC,Smoga sehat terus dan jaga kesehatan ferry.. indonesia mbutuhkan sosok macam dirimu.. bangga dan salut..,0,2025-12-06T05:18:35Z
@rifkiramadhanivriansyah619,Bener2 kayak film walking dead :( pray for sumatra,0,2025-12-06T05:18:23Z
@MuhammadAl-fatih-y4f,Ya ALLAH 😢,0,2025-12-06T05:18:01Z
@rofiqn4r,"fer, dari kamera mu....aku koq melihat negara TIDAK ADA",0,2025-12-06T05:18:00Z
@BusanaHijabJilbabCantik,Kekuatan bangsa ini adalah solidaritas dan kebersamaan😢,0,2025-12-06T05:17:51Z
@efrisastradolken4033,Hormat🙌,0,2025-12-06T05:17:48Z
@mohamadtarmizi4384,toppppppp,0,2025-12-06T05:17:40Z
@nakatanakamoto,"Cobaan demi Cobaan akan membuat negeri ini Jaya, makmur dan maju rakyatnya🎉",0,2025-12-06T05:17:28Z
@arkandamaryudha,"Punya pemerintah kek babi, bunyi cuman kenceng kalau lagi makan ama kawin.",0,2025-12-06T05:17:12Z
@DediajadSudrajad,bikin iri pemerintah,0,2025-12-06T05:17:11Z
@Ambaraprasetya,"Kemarin lihat di channel jaguar kicau.. rumah rata semua bang,, 😭",0,2025-12-06T05:17:01Z
@hasanahtesmilia2377,Barakallahu @ferry Irwandi..,0,2025-12-06T05:16:49Z
@danangfebrianto1519,Bencana yg datang gak mendekati pemilu akan lambat penangananya... Andai dekat pemilu pasti gercep,0,2025-12-06T05:16:48Z
@HannaAMT,biggest respect buat temen temen yang sudah support dan bung Ferry❤,2,2025-12-06T05:16:45Z
@furqanramadan7126,🥹,0,2025-12-06T05:16:42Z
@wahyunofiantoro3920,Terima kasih banyak bang Ferry dan teman-teman..,0,2025-12-06T05:16:37Z
@wiwikwinarsih6787,"Ya Rabb sangat berat beban saudara kami yg saat ini diuji dg musibah yg sangat besar,akibat kerakusan dan keserakahan sekelompok orang jahat.trimakasih bang,sudah menyampaikan amanah masyarakat untuk masyarakat.kita pasti bisa bangkit.",0,2025-12-06T05:16:25Z
@2Stroke_Lovetarian,bajingan penimbun minyak,0,2025-12-06T05:15:50Z
@ilvaaads,"Bener"" nakama, luffy identik bajak laut tp sering nolong 🔥",0,2025-12-06T05:15:48Z
@idawatisadiah92,Masya Allah nak feri .. pahala jariah,0,2025-12-06T05:15:45Z
@biersacksullivan666,"speechless sih, uda ga bisa berkata-kata lagi... demi apapun pak Ferry & rekan² relawan yg terjun lgsg ke lokasi bencana, kalian sangat keren 🔥... 
di saat pemerintah ngasihnya dgn cara d terjunkan dr langit, tapi kalian semua tetap ""nekat"" via jalur darat demi bisa sedekat itu dengan masyarakat yg terdampak 🙏🏿... sehat² selalu, panjang umur, di limpahkan rezekinya wahai orang² baik, teruslah menginspirasi & memotivasi kita semua agar lebih baik pak ❤️",0,2025-12-06T05:15:43Z
@muhammadiqbal-ku1ds,"GK tau mau komen apa lagi, bejat skali negara ini. Seorang Ferry Irwandi aja bawa nama masyarakat indonesia sedangkan negara ini bawa poster dan baliho bertuliskan sumbangan pemerintah lah atau apa. YaAllah sadarkanlah para pemimpin negeri ini",0,2025-12-06T05:15:33Z
@andrianusagun5689,🫡,0,2025-12-06T05:15:31Z
@AnanDowank-h2q,Terima kasih mas Irwan mau peduli kepada korban  ditamiang Aceh  dan sekitarnya,0,2025-12-06T05:15:29Z
@DrHydroxide,"Sehat selalu, Bung Ferry.
Semoga rakyat Aceh, Sumut, dan Sumbar selalu dilindungi Allah",0,2025-12-06T05:15:27Z
@pentolnusantara9415,Semangt bang,0,2025-12-06T05:15:23Z
@MohSoleh-q3d,"woyy para pejabat, artis2 yg hidupnya kokay,  nih contohlah seperti bang fety ini  jgn kalian ngebacot aje bisanye",0,2025-12-06T05:15:22Z
@Wadienco89,somoga fery di sehatkan dan di panjangkan umur nya aamiin,0,2025-12-06T05:15:11Z
@rspgaming95,"warga sipil capek2 bayar pajak buat negara untuk ngegaji menteri dan aparat, eeh malah ngasih ijin buat boss kayu, giliran ada bencana ujung2nya warga sipil juga patungan",0,2025-12-06T05:15:10Z
@indrajatiasih5558,😢,0,2025-12-06T05:15:07Z
@khasanahaqa1QQ,Ya Allah sempet sempet peduli ama ci Empusss percaya dah ama kak Ferrt,0,2025-12-06T05:14:57Z
@rezzarizkyyoevan6722,Semangat fer.  Doa dan dukungan buat kalian     Dan buat pengusaha dan penebang pohon semoga keluarga kalian di laknat tuhan    Amin.,0,2025-12-06T05:14:53Z
@Koneksi_cirebon,"Beruntung saya bang, punya sodara sebangsa kaya kamu❤",0,2025-12-06T05:14:48Z
@agitbagus2747,"Negara dengan segala sumber dayanya, kalah tanggap dan kalah sigap sama segelintir warga sipil",0,2025-12-06T05:14:32Z
@bagussalahudin7641,Terima kasih orang baik ❤,0,2025-12-06T05:14:07Z
@NintySix-s8g4l,Gw tau persis perasaan bapal nya dan org sekitar situ 😢😢 makanya gw males nonton ke flashback ke bencan palu 2018,0,2025-12-06T05:14:03Z
@jalildarhas,Stay strong untuk bang Ferry dan rombongan,0,2025-12-06T05:13:55Z
@ThreeAS_AN,"Nangis bang ferry beneran nyentuh, gak ada hal yg bisa disembunyiin dia datang dari rakyat untuk rakyat dan kepentingannya cmn kemanusiaan.",0,2025-12-06T05:13:32Z
@DaraClara-nj2gu,"Kok media kaya bungkam ya soal banjir Sumatra, atau dibungkam?",0,2025-12-06T05:13:25Z
@yaudahpan,"tunjukin bang, kalo keadaan ga baik baik saja, stay safe kalian semua🙏🙏",0,2025-12-06T05:13:19Z
@anomradom9363,"Semoga Bang Fery di berikan keselamatan dan kesehatan 
Saya bangga sama Bang Fery ❤❤❤",0,2025-12-06T05:13:13Z
@Langit-Cerita-q,Pejabat cuma numpang pansos doang.. nunjuk sana nunjuk sini merasa paling terdepan padahal cuma sejam atau dua jam.,0,2025-12-06T05:13:01Z
@nekopoi69,"pemandangan truk diatas truk seperti pengingat, bahwa jaga alam. jgn sampai alam murka",0,2025-12-06T05:12:56Z
@nasch3391,"berarti bener klo katanya salah pilih ikut menanggung dosanya juga, semangat bagi2 dosa ya pemilih joget2",0,2025-12-06T05:12:55Z
@HariAgung-e4t,Peringatan buat pemerintah & pejabat klian bisa kirim bantuan ke palestina tpi klian kirim bantuan ke Sumatra saudara klian sndri gk bs aneh 😢😢😢😢😔😔😔,0,2025-12-06T05:12:51Z
@itzz_qeela7002,Alhamdulillah..manusia baik,0,2025-12-06T05:12:43Z
@pamangober5404,Bng saya kerja operator excavator siapa tau saudara disan butuh bntuan tenaga operator untuk evakuasi saya siap berangkat kli aja ada rombongan yg mau bawa berangkat sama² bisa balas komen saya🙏,0,2025-12-06T05:12:38Z
@ramadityapu,Jahat banget negaraku :),1,2025-12-06T05:12:24Z
@jalildarhas,Pemerintah pusat malu dan banyak gengsi untuk minta bantuan internasional,0,2025-12-06T05:12:05Z
@Restu_Pamoedji,"Dengan vidio ini kita jadi lihat ketidak becusnya pemerintah, yg jauh nan disana.. sampai ngga lihat kondisi dilapangn seperti ini ….
Saya harap tahun 2029 rakyat RI bisa melek politik jangn lagi milih pemerintah karana uang (no money politik) karena pemerintahan sekarang ini lah hasil dari money politik",0,2025-12-06T05:12:01Z
@toxngah9822,Pemerintah buta mata buta hati.. Yg ada otak mereka cuma kekayaan dn kekuasaan.. Bencana bodo amat.. Nyawa rakyat bodo amat..,0,2025-12-06T05:12:01Z
@gamaboo,"masa pada waktu bencana ini, harga2 di naikkan juga, gmnlah org ini, otak sungsang, mencari kesempatan dlm kesempitan, tolonglah pakai hatu nurani dikit",0,2025-12-06T05:11:54Z
@andisahputra4180,Terima kasih bg udh sampai ke kampung ku,0,2025-12-06T05:11:33Z
@TanjungRivanto,HORMAT BUNG FERY IRWANDI DAN REKAN REKAN RELAWAN SEMUANYA 🫡🫡🫡🫡🫡,0,2025-12-06T05:11:24Z
@afrinalnal6134,"Sehat taruih sanakku ferry , msh banyak yg membutuhkanmu 💪",1,2025-12-06T05:11:22Z
@Arce-mg9uz,"pemerintah ngapain sih?, orang biasa seperti pak ferry saja bisa gercep masa pemerintah gk bisa.",0,2025-12-06T05:11:06Z
@AddMee-g6q,keren,0,2025-12-06T05:11:05Z
@rehanpranata-g6t,"""𝗠𝗼𝗱𝗮𝗹 𝗿𝗲𝗰𝗲𝗵? 𝗕𝗶𝘀𝗮 𝗷𝗮𝗱𝗶 𝘀𝘂𝗹𝘁𝗮𝗻!"" 𝗵𝗮𝗻𝘆𝗮 𝗮𝗱𝗮 𝗱𝗶 𝟱𝗨𝗡𝗦𝗨𝗥𝟮",0,2025-12-06T05:11:03Z
@jalildarhas,Memalukan melihat kinerja pemerintah pusat ini,1,2025-12-06T05:11:02Z
@pukiman09-c2l,bang buka donate lagi bang😢,1,2025-12-06T05:10:58Z
@arischelsea1926,INI PEMERINTAH KEMANA??????,0,2025-12-06T05:10:58Z
@AnonImniat-m5b,Mana on bowo?? Mana si kepala bnpb yg bintangnya 3?? Bangke,1,2025-12-06T05:10:54Z
@TianoDakung,"Pertama"" secara pribadi saya mengucapkan terima kasih banyak kepada bang fery dan tim atas dedikasinya untuk saudara"" kita yang terkena dampak becana ini dan terima kasih juga untuk teman"" semuanya yang sudah membantu mendonasikan rejekinya untuk saudara"" kita, pesan dari saya bang fery tetap jaga kesehatan dan update terus kondisi saudara"" kita yang ada disana 😇

Semoga cepat pulih kembali negeriku tercinta😇",1,2025-12-06T05:10:47Z
@jalildarhas,"Alhamdulillah, semoga Allah SWT memberikan kekuatan kepada bang Ferry dan rombongan",0,2025-12-06T05:10:35Z
@takputih,"Semoga slalu di beri kekuatan, kesehatan dan keselamatan bang ferry dan teman² disana 🙏🏼",0,2025-12-06T05:10:30Z
@IKetutGunawan,Tetap semangat ya Abang Abang disana !!!.  😭.,0,2025-12-06T05:10:19Z
@aikoyunichi-m7g,"Bagaimana nanti kehidupan mereka kalau masyarakat/pemerintah nggak ada bantuan lagi, sedangkan mereka perlu hidup setiap harinya, rumah, sawah, kebun rusak semua tebal juga lumpurnya..",0,2025-12-06T05:10:15Z
@alkhusuziah5446,"Alhamdulillah.. 
Bang fer.. 
Sehat selalu bang.. 
Untuk para korban semoga di berikan kesabaran 🤲🤲🤲",0,2025-12-06T05:10:11Z
@wasabi3505,"Setelah semua ini selesai, kita fokuskan untuk menuntut pertanggungjawaban. Keadilan untuk para korban akan datang dan itu pasti",0,2025-12-06T05:10:05Z
@singgihkasaid4794,"bang fer, jaga kesehatan ya",0,2025-12-06T05:10:02Z
@Jazzy_bold,Terima kasih.,0,2025-12-06T05:09:58Z
@arianggoro2399,"https://youtu.be/P_fGmID5CNs?si=u1nZB3Npw0XA77nE

Allah SWT menunjukkan kuasanya,...hasil hutan Sumbar ini semua,....",0,2025-12-06T05:09:54Z
@veranza,alasan sawit di banned eropa,0,2025-12-06T05:09:42Z
@pandoraboxpayakumbuh,"baru mulai video lgsg liat ferry megang kucing, langsung respect se respect respectnyo uda.. elok2 di jalan..",1,2025-12-06T05:09:40Z
@putrajaya2244,NKRI masih ada bang? 😢,0,2025-12-06T05:09:40Z
@nurdiansyah143,"8:19 setelah bang ferry mendengar klo warga bertahan dengan minum air banjir, kayanya nahan marah dan  sedih di saat yang bersamaan 😭",0,2025-12-06T05:09:38Z
@AndiLanting,Merdekakan semua daerah diluar Jawa ok gas,2,2025-12-06T05:09:03Z
@walangsangit7814,Hidupkan lagi GAM,0,2025-12-06T05:08:42Z
@lupipong6506,Meanwhile fufufafa lagi sibuk nyatet nyatet gajelas.,0,2025-12-06T05:08:37Z
@ionisland4824,semoga warga dsana dikuatkan dan sehat. maju trus anak muda indonesia,0,2025-12-06T05:08:35Z
@mooneater5845,"Bang, kirim TALI dan peralatan tukang..
Sebagai bahan bantuan...
Butuh lebih banyak improvisasi di lapangan...
#SEMANGAT",0,2025-12-06T05:08:23Z
@cattleyaarsyila5857,"Bang.. Masya Allah, terima kasih banyak buat Bang Ferry.. Semoga Allah membalas semua kebaikan Bang Ferry untuk negeri ini Bang.. Masya Allah Bang.. terharu menangis sedih bangga dan semua hal Bang.. Masya Allah Bang Ferry❤❤❤",0,2025-12-06T05:08:12Z
@luckyakbar8356,Terima kasih banyak pahlawanku,0,2025-12-06T05:08:06Z
@Sarman-i9z,"Jadi ada Mentri yg datang ke Aceh tamiang ,ngapain aja kerjanya..",0,2025-12-06T05:08:00Z
@healtyme2194,LUHUT DKK WAJIB DIHUKUM DAN DIMISKINKAN 7 TURUNAN ‼️,0,2025-12-06T05:07:45Z
@kumbangijo9906,Padahal dlm beberapa parade sering di pamerkan dapur bergerak dan unit kesehatan bergerak nah sekarang ada bencana kok ga nampak bang?di tempat lain kah?,0,2025-12-06T05:07:37Z
@Zikrihardana,Bang gua gak ada kata kata buat ungkapin rasa yang senang bahagia dan bela sungkawa cuma gua mau ucapin terima kasih bang,0,2025-12-06T05:07:27Z
@bangbedjo5758,Ikut berkaca-kaca aku bang 14:41,0,2025-12-06T05:07:13Z
@namariqulmasfufah434,Bang di aceh singkil daerah terisolir sampe sekarang belum ada bantuan bang.,0,2025-12-06T05:06:58Z
@firaamal7891,Seandainya presidenku ferry irwandi .. bukan prabowo,0,2025-12-06T05:06:38Z
@anangmontok,"Ini kejamnya sekali disaat rakyat nya kena musibah. Mengapa semua Bahan sembako dan BBM malah dinaikkan harganya berkali lipat. 
Kemanusiaan kalian dimana.? Peran agama kalian dimana?
Harusnya malah kalian kasih diskon bahkan gratis bukan memanfaatkan situasi",0,2025-12-06T05:06:25Z
@AgusKDM22,"Dri sini shrusnya kita bisa bljar, klau pilih pejabat itu emang yng punya kemampuan buat jadi wakil rakyat, 
Tpi ya ngga bisa nyalahin juga, dtmpat gue orang2 tua dsini pada bilang ""kalau saya mah bakal nyoblos/pilih yng ngasih amplop.""
Jadi ya emang udah mndarah daging. Susah buat brubah, smga nnti generasi gen z bisa lebih baik. 🤲🤲",0,2025-12-06T05:05:59Z
@kang-kung_saja,"5:50 kata mereka banjir cuma ramai di sosmed, bisa dilihat kalau truck saja sampai naik ke truck lain, seberapa deras dan banyaknya air banjir yang mengalir menghanyutkan semuanya😭😭😭.",0,2025-12-06T05:05:51Z
@Nunirahayu-d2c,"Uda Ferry Irwandi beserta yang membersamai nya...In Shaa Allah diberi kesehatan , kemudahan dan kelancaran ... dalam kerja kemanusiaan untuk  saudara2 kita yang terdampak bencana... di Sumatera Barat, Utara dan Aceh... terimakasih  Uda ❤❤❤ untuk saudara2 ku terdampak mohon sabar,  kuat dan tabah menerima semua ini❤❤❤❤❤",1,2025-12-06T05:05:45Z
@Andri-z7r,"Membantu niatnya paling bikin konten , tak ada yg murni saat ini....",0,2025-12-06T05:05:35Z
@yadi950,"kasian Aceh, masyarakat nya ga milih presiden yg sekarang, eh malah ikutan kena dampak nya 😢
ingat kata presiden ""sudah membaik"" nyatanya apa ini😢",0,2025-12-06T05:05:30Z
